scene,method,seed,image_name,psnr,ssim,lpips,evaluator_id,checkpoint_sha256
patio_high,B1,42,extra_0014_IMG_8481.png,20.007200241088867,0.5641451478004456,0.44637182354927063,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0015_IMG_8482.png,18.676870346069336,0.6453261375427246,0.25040820240974426,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0016_IMG_8483.png,20.304515838623047,0.6478258967399597,0.28557971119880676,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0017_IMG_8484.png,20.251426696777344,0.5742618441581726,0.4291136860847473,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0018_IMG_8485.png,16.84446907043457,0.5926153063774109,0.32634836435317993,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0019_IMG_8486.png,20.325103759765625,0.6591789126396179,0.2941873073577881,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0020_IMG_8487.png,16.83637237548828,0.5466198921203613,0.5106889009475708,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0021_IMG_8488.png,14.239925384521484,0.5166986584663391,0.44531404972076416,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0022_IMG_8489.png,17.835918426513672,0.6780164241790771,0.2962976396083832,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0023_IMG_8490.png,18.795530319213867,0.5247106552124023,0.5180468559265137,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0024_IMG_8491.png,11.64278793334961,0.3651043176651001,0.8236660361289978,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0025_IMG_8492.png,11.768876075744629,0.46266624331474304,0.6248128414154053,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0026_IMG_8493.png,8.03835391998291,0.3069179654121399,0.8654168844223022,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0027_IMG_8494.png,12.603952407836914,0.3182271122932434,0.8303942680358887,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0028_IMG_8495.png,18.026647567749023,0.5830153822898865,0.406315416097641,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0029_IMG_8496.png,14.597116470336914,0.34131932258605957,0.7426285743713379,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0030_IMG_8497.png,12.775242805480957,0.2756500244140625,0.8699203729629517,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0031_IMG_8498.png,12.94723892211914,0.31038546562194824,0.7299283742904663,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0032_IMG_8499.png,13.492070198059082,0.3651941418647766,0.667870044708252,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0033_IMG_8500.png,9.841328620910645,0.28238803148269653,0.9459449648857117,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0034_IMG_8501.png,11.209012985229492,0.23931880295276642,0.8812503218650818,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0035_IMG_8502.png,11.140851020812988,0.22086790204048157,0.8404232859611511,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0036_IMG_8503.png,9.863536834716797,0.28461846709251404,0.8319324851036072,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0037_IMG_8504.png,10.157999038696289,0.25681135058403015,0.9141137599945068,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0038_IMG_8505.png,11.061599731445312,0.2567727863788605,0.8110462427139282,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0039_IMG_8506.png,11.111250877380371,0.30255648493766785,0.8225171566009521,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0040_IMG_8507.png,10.782693862915039,0.3171408474445343,0.8412889242172241,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0041_IMG_8508.png,10.146916389465332,0.31071341037750244,0.7727891206741333,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0042_IMG_8509.png,11.752901077270508,0.32501035928726196,0.8669554591178894,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0043_IMG_8510.png,12.352948188781738,0.4271980822086334,0.8164781332015991,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,B1,42,extra_0044_IMG_8511.png,10.961615562438965,0.30707666277885437,0.8106066584587097,puri-gs-gsplat153-independent-eval-v1,31f618c78c6444b69b499d3b616f09382dba0e76e6c96952ccb5806ea3873503
patio_high,RU,42,extra_0000_IMG_8467.png,16.415550231933594,0.5782318115234375,0.34865933656692505,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0001_IMG_8468.png,21.650745391845703,0.7079634070396423,0.27775096893310547,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0002_IMG_8469.png,22.10194969177246,0.697168231010437,0.2503131628036499,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0003_IMG_8470.png,17.784360885620117,0.6154314875602722,0.3172958493232727,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0004_IMG_8471.png,20.22639274597168,0.6549628973007202,0.2689841389656067,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0005_IMG_8472.png,19.967531204223633,0.6074673533439636,0.29584476351737976,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0006_IMG_8473.png,20.052947998046875,0.6632702350616455,0.25450724363327026,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0007_IMG_8474.png,21.64851188659668,0.6810373663902283,0.2466457188129425,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0008_IMG_8475.png,21.295780181884766,0.6974970102310181,0.23292088508605957,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0009_IMG_8476.png,18.73524284362793,0.5593207478523254,0.3199518918991089,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0010_IMG_8477.png,22.361421585083008,0.70207279920578,0.251714289188385,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0011_IMG_8478.png,21.773395538330078,0.6405614018440247,0.3281741142272949,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0012_IMG_8479.png,17.803876876831055,0.546853244304657,0.34448912739753723,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0013_IMG_8480.png,21.002803802490234,0.6560730338096619,0.304953008890152,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0014_IMG_8481.png,21.28404426574707,0.6180114150047302,0.38254842162132263,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0015_IMG_8482.png,16.469255447387695,0.6496422290802002,0.30571427941322327,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0016_IMG_8483.png,21.69286346435547,0.6826761364936829,0.2816457450389862,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0017_IMG_8484.png,22.057527542114258,0.632372260093689,0.36041826009750366,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0018_IMG_8485.png,17.205434799194336,0.6400637030601501,0.33028876781463623,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0019_IMG_8486.png,22.619497299194336,0.7033753991127014,0.2753138244152069,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0020_IMG_8487.png,22.43779754638672,0.6761466860771179,0.33720001578330994,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0021_IMG_8488.png,11.767326354980469,0.520972728729248,0.4662380814552307,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0022_IMG_8489.png,16.82395362854004,0.7241045236587524,0.27061912417411804,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0023_IMG_8490.png,21.743703842163086,0.6412301063537598,0.36288556456565857,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0024_IMG_8491.png,17.084217071533203,0.6290821433067322,0.28980088233947754,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0025_IMG_8492.png,17.700775146484375,0.6682819724082947,0.2468709647655487,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0026_IMG_8493.png,14.772808074951172,0.42515209317207336,0.5955386161804199,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0027_IMG_8494.png,18.013002395629883,0.6483305096626282,0.3044498860836029,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0028_IMG_8495.png,21.550827026367188,0.7555506229400635,0.22823841869831085,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0029_IMG_8496.png,23.701229095458984,0.7414024472236633,0.2533811926841736,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0030_IMG_8497.png,19.86480712890625,0.6096600890159607,0.2911457419395447,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0031_IMG_8498.png,20.312149047851562,0.6381974816322327,0.2835319936275482,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0032_IMG_8499.png,21.39566993713379,0.6904706358909607,0.24992913007736206,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0033_IMG_8500.png,18.66446304321289,0.6997267007827759,0.2586224377155304,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0034_IMG_8501.png,20.348421096801758,0.7160265445709229,0.2332090139389038,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0035_IMG_8502.png,20.53631019592285,0.7204908132553101,0.23402747511863708,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0036_IMG_8503.png,14.764154434204102,0.6185470223426819,0.32498782873153687,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
patio_high,RU,42,extra_0037_IMG_8504.png,18.638450622558594,0.6780363917350769,0.2680799663066864,puri-gs-gsplat153-independent-eval-v1,b3c9fca6ed4470c8a66aba31e2917bf52baa9fed6d2f12a99589ff4fbddce1ae
